

This is RAxML version 8.2.12 released by Alexandros Stamatakis on May 2018.

With greatly appreciated code contributions by:
Andre Aberer      (HITS)
Simon Berger      (HITS)
Alexey Kozlov     (HITS)
Kassian Kobert    (HITS)
David Dao         (KIT and HITS)
Sarah Lutteropp   (KIT and HITS)
Nick Pattengale   (Sandia)
Wayne Pfeiffer    (SDSC)
Akifumi S. Tanabe (NRIFS)
Charlie Taylor    (UF)


Alignment has 759 distinct alignment patterns

Proportion of gaps and completely undetermined characters in this alignment: 77.33%

RAxML rapid bootstrapping and subsequent ML search

Using 1 distinct models/data partitions with joint branch length optimization



Executing 500 rapid bootstrap inferences and thereafter a thorough ML search 

All free model parameters will be estimated by RAxML
GAMMA model of rate heterogeneity, ML estimate of alpha-parameter

GAMMA Model parameters will be estimated up to an accuracy of 0.1000000000 Log Likelihood units

Partition: 0
Alignment Patterns: 759
Name: No Name Provided
DataType: AA
Substitution Matrix: LG
Using fixed base frequencies




RAxML was called as follows:

raxmlHPC-PTHREADS -T 16 -s /jetstream2/scratch/main/jobs/72980228/inputs/dataset_3e205436-d90a-4eae-b7a1-e201dcf68d8c.dat -n galaxy -m PROTGAMMALG -p 12345 -N 500 -B 0.03 -c 25 -f a -K GTR -W 100 -x 12345 



Time for BS model parameter optimization 2.006609
Bootstrap[477]: Time 86.251013 seconds, bootstrap likelihood -149393.847719, best rearrangement setting 9
Bootstrap[478]: Time 76.785300 seconds, bootstrap likelihood -130426.668729, best rearrangement setting 9
Bootstrap[479]: Time 62.193775 seconds, bootstrap likelihood -129357.414439, best rearrangement setting 7
Bootstrap[480]: Time 80.326381 seconds, bootstrap likelihood -121540.056832, best rearrangement setting 9
Bootstrap[481]: Time 83.938866 seconds, bootstrap likelihood -127646.339616, best rearrangement setting 10
Bootstrap[482]: Time 54.420922 seconds, bootstrap likelihood -126932.698086, best rearrangement setting 6
Bootstrap[483]: Time 52.791299 seconds, bootstrap likelihood -127940.063353, best rearrangement setting 6
Bootstrap[484]: Time 65.545704 seconds, bootstrap likelihood -132361.841039, best rearrangement setting 8
Bootstrap[485]: Time 69.944255 seconds, bootstrap likelihood -139409.735932, best rearrangement setting 8
Bootstrap[486]: Time 95.731723 seconds, bootstrap likelihood -141854.951829, best rearrangement setting 10
Bootstrap[487]: Time 100.747417 seconds, bootstrap likelihood -140131.237332, best rearrangement setting 13
Bootstrap[488]: Time 56.212181 seconds, bootstrap likelihood -149522.043870, best rearrangement setting 6
Bootstrap[489]: Time 46.454704 seconds, bootstrap likelihood -128341.657864, best rearrangement setting 5
Bootstrap[490]: Time 134.832619 seconds, bootstrap likelihood -130629.199893, best rearrangement setting 13
Bootstrap[491]: Time 57.461644 seconds, bootstrap likelihood -141766.290028, best rearrangement setting 6
Bootstrap[492]: Time 110.203475 seconds, bootstrap likelihood -137056.930084, best rearrangement setting 14
Bootstrap[493]: Time 62.465785 seconds, bootstrap likelihood -129030.400475, best rearrangement setting 7
Bootstrap[494]: Time 115.526141 seconds, bootstrap likelihood -132769.966109, best rearrangement setting 15
Bootstrap[495]: Time 120.425394 seconds, bootstrap likelihood -147626.028084, best rearrangement setting 13
Bootstrap[496]: Time 118.412360 seconds, bootstrap likelihood -126993.726307, best rearrangement setting 14
Bootstrap[497]: Time 98.611113 seconds, bootstrap likelihood -125996.826876, best rearrangement setting 12
Bootstrap[498]: Time 53.290954 seconds, bootstrap likelihood -145441.250910, best rearrangement setting 6
Bootstrap[499]: Time 83.165348 seconds, bootstrap likelihood -127893.741712, best rearrangement setting 9


Overall Time for 500 Rapid Bootstraps 42712.486597 seconds
Average Time per Rapid Bootstrap 85.424973 seconds

Starting ML Search ...

Fast ML optimization finished

Fast ML search Time: 76355.537719 seconds

Slow ML Search 0 Likelihood: -131243.761852
Slow ML Search 1 Likelihood: -131248.466147
Slow ML Search 2 Likelihood: -131247.851601
Slow ML Search 3 Likelihood: -131247.822745
Slow ML Search 4 Likelihood: -131249.027525
Slow ML Search 5 Likelihood: -131244.903484
Slow ML Search 6 Likelihood: -131252.738999
Slow ML Search 7 Likelihood: -131245.365240
Slow ML Search 8 Likelihood: -131249.058567
Slow ML Search 9 Likelihood: -131252.897574
Slow ML optimization finished

Slow ML search Time: 5199.631354 seconds
Thorough ML search Time: 178.504303 seconds

Final ML Optimization Likelihood: -131243.752298

Model Information:

Model Parameters of Partition 0, Name: No Name Provided, Type of Data: AA
alpha: 1.402921
Tree-Length: 208.585402
rate A <-> R: 0.399182
rate A <-> N: 0.259945
rate A <-> D: 0.371058
rate A <-> C: 2.337364
rate A <-> Q: 0.910775
rate A <-> E: 0.975241
rate A <-> G: 1.940106
rate A <-> H: 0.336984
rate A <-> I: 0.140697
rate A <-> L: 0.371240
rate A <-> K: 0.503815
rate A <-> M: 1.055520
rate A <-> F: 0.238237
rate A <-> P: 1.105868
rate A <-> S: 4.439041
rate A <-> T: 2.009090
rate A <-> W: 0.169702
rate A <-> Y: 0.205613
rate A <-> V: 2.392567
rate R <-> N: 0.706048
rate R <-> D: 0.116398
rate R <-> C: 0.501968
rate R <-> Q: 2.636754
rate R <-> E: 0.341785
rate R <-> G: 0.366408
rate R <-> H: 2.278690
rate R <-> I: 0.119250
rate R <-> L: 0.283449
rate R <-> K: 5.940467
rate R <-> M: 0.454623
rate R <-> F: 0.049508
rate R <-> P: 0.312264
rate R <-> S: 0.805843
rate R <-> T: 0.543695
rate R <-> W: 0.557424
rate R <-> Y: 0.295274
rate R <-> V: 0.160471
rate N <-> D: 4.766737
rate N <-> C: 0.496537
rate N <-> Q: 1.592389
rate N <-> E: 0.508692
rate N <-> G: 1.350015
rate N <-> H: 4.234381
rate N <-> I: 0.179830
rate N <-> L: 0.064256
rate N <-> K: 2.014327
rate N <-> M: 0.348390
rate N <-> F: 0.084068
rate N <-> P: 0.151925
rate N <-> S: 3.764032
rate N <-> T: 1.878729
rate N <-> W: 0.042610
rate N <-> Y: 0.574720
rate N <-> V: 0.078587
rate D <-> C: 0.058743
rate D <-> Q: 0.491483
rate D <-> E: 4.924234
rate D <-> G: 0.793424
rate D <-> H: 0.870603
rate D <-> I: 0.010038
rate D <-> L: 0.014157
rate D <-> K: 0.265711
rate D <-> M: 0.023991
rate D <-> F: 0.016354
rate D <-> P: 0.370412
rate D <-> S: 1.164675
rate D <-> T: 0.399902
rate D <-> W: 0.028068
rate D <-> Y: 0.126872
rate D <-> V: 0.035653
rate C <-> Q: 0.079639
rate C <-> E: 0.003286
rate C <-> G: 0.534566
rate C <-> H: 0.601499
rate C <-> I: 0.301083
rate C <-> L: 0.557800
rate C <-> K: 0.012457
rate C <-> M: 0.839207
rate C <-> F: 1.037881
rate C <-> P: 0.070787
rate C <-> S: 2.614753
rate C <-> T: 1.073780
rate C <-> W: 0.629281
rate C <-> Y: 1.094488
rate C <-> V: 1.839864
rate Q <-> E: 3.876936
rate Q <-> G: 0.251626
rate Q <-> H: 4.520102
rate Q <-> I: 0.068413
rate Q <-> L: 0.546954
rate Q <-> K: 3.037150
rate Q <-> M: 1.570619
rate Q <-> F: 0.033669
rate Q <-> P: 0.586241
rate Q <-> S: 1.149231
rate Q <-> T: 1.014297
rate Q <-> W: 0.221802
rate Q <-> Y: 0.241650
rate Q <-> V: 0.197511
rate E <-> G: 0.327583
rate E <-> H: 0.398044
rate E <-> I: 0.041567
rate E <-> L: 0.065426
rate E <-> K: 1.697022
rate E <-> M: 0.163145
rate E <-> F: 0.017664
rate E <-> P: 0.393844
rate E <-> S: 0.574671
rate E <-> T: 0.567695
rate E <-> W: 0.073107
rate E <-> Y: 0.112720
rate E <-> V: 0.230098
rate G <-> H: 0.292498
rate G <-> I: 0.008174
rate G <-> L: 0.041563
rate G <-> K: 0.278555
rate G <-> M: 0.131033
rate G <-> F: 0.084125
rate G <-> P: 0.184955
rate G <-> S: 1.633930
rate G <-> T: 0.121922
rate G <-> W: 0.252125
rate G <-> Y: 0.051346
rate G <-> V: 0.072026
rate H <-> I: 0.102245
rate H <-> L: 0.343988
rate H <-> K: 0.654763
rate H <-> M: 0.415502
rate H <-> F: 0.640560
rate H <-> P: 0.477834
rate H <-> S: 0.929667
rate H <-> T: 0.548649
rate H <-> W: 0.560661
rate H <-> Y: 4.983361
rate H <-> V: 0.111759
rate I <-> L: 3.892408
rate I <-> K: 0.149373
rate I <-> M: 4.013113
rate I <-> F: 1.044902
rate I <-> P: 0.073509
rate I <-> S: 0.060198
rate I <-> T: 0.970728
rate I <-> W: 0.104854
rate I <-> Y: 0.218350
rate I <-> V: 10.000000
rate L <-> K: 0.129119
rate L <-> M: 5.927594
rate L <-> F: 2.434657
rate L <-> P: 0.233879
rate L <-> S: 0.171176
rate L <-> T: 0.284471
rate L <-> W: 0.581863
rate L <-> Y: 0.281383
rate L <-> V: 1.598956
rate K <-> M: 0.616581
rate K <-> F: 0.022460
rate K <-> P: 0.366530
rate K <-> S: 0.703048
rate K <-> T: 1.067567
rate K <-> W: 0.046864
rate K <-> Y: 0.123890
rate K <-> V: 0.173913
rate M <-> F: 1.689205
rate M <-> P: 0.093763
rate M <-> S: 0.325811
rate M <-> T: 1.897216
rate M <-> W: 0.653740
rate M <-> Y: 0.451968
rate M <-> V: 1.782983
rate F <-> P: 0.088706
rate F <-> S: 0.339765
rate F <-> T: 0.154944
rate F <-> W: 2.307349
rate F <-> Y: 7.328222
rate F <-> V: 0.614777
rate P <-> S: 1.256567
rate P <-> T: 0.536635
rate P <-> W: 0.089332
rate P <-> Y: 0.084151
rate P <-> V: 0.278428
rate S <-> T: 6.077767
rate S <-> W: 0.233693
rate S <-> Y: 0.376132
rate S <-> V: 0.092373
rate T <-> W: 0.132241
rate T <-> Y: 0.230856
rate T <-> V: 2.054781
rate W <-> Y: 2.959699
rate W <-> V: 0.177959
rate Y <-> V: 0.234116

freq pi(A): 0.079066
freq pi(R): 0.055941
freq pi(N): 0.041977
freq pi(D): 0.053052
freq pi(C): 0.012937
freq pi(Q): 0.040767
freq pi(E): 0.071586
freq pi(G): 0.057337
freq pi(H): 0.022355
freq pi(I): 0.062157
freq pi(L): 0.099081
freq pi(K): 0.064600
freq pi(M): 0.022951
freq pi(F): 0.042302
freq pi(P): 0.044040
freq pi(S): 0.061197
freq pi(T): 0.053287
freq pi(W): 0.012066
freq pi(Y): 0.034155
freq pi(V): 0.069146


ML search took 81734.356770 secs or 22.703988 hours

Combined Bootstrap and ML search took 124446.845811 secs or 34.568568 hours

Drawing Bootstrap Support Values on best-scoring ML tree ...



Found 1 tree in File /jetstream2/scratch/main/jobs/72980228/working/RAxML_bestTree.galaxy



Found 1 tree in File /jetstream2/scratch/main/jobs/72980228/working/RAxML_bestTree.galaxy

Program execution info written to /jetstream2/scratch/main/jobs/72980228/working/RAxML_info.galaxy
All 500 bootstrapped trees written to: /jetstream2/scratch/main/jobs/72980228/working/RAxML_bootstrap.galaxy

Best-scoring ML tree written to: /jetstream2/scratch/main/jobs/72980228/working/RAxML_bestTree.galaxy

Best-scoring ML tree with support values written to: /jetstream2/scratch/main/jobs/72980228/working/RAxML_bipartitions.galaxy

Best-scoring ML tree with support values as branch labels written to: /jetstream2/scratch/main/jobs/72980228/working/RAxML_bipartitionsBranchLabels.galaxy

Overall execution time for full ML analysis: 124447.231183 secs or 34.568675 hours or 1.440361 days

